eta,vf,rho_g_cc,E_mt_mpa,E_ds_mpa,E_hs_lo,E_hs_hi,nu_mt,particle_true_density,inside_hs_mt,inside_hs_ds,meets_target_mt,meets_target_ds
0.941,0.34,0.9228159905044,3692.139342026695,3700.735724376107,3692.139342026695,3742.9151182966716,0.31024024708824893,0.42357644266000033,True,True,True,True
0.941,0.35,0.9152517549310001,3714.353131583311,3723.3730098319247,3714.353131583311,3766.0590228108663,0.30894474321451115,0.42357644266000033,True,True,True,True
0.941,0.36,0.9076875193576001,3736.6826435563435,3746.1292012378617,3736.6826435563435,3789.280701980129,0.30764136415889987,0.42357644266000033,True,True,True,True
0.941,0.37,0.9001232837842,3759.128754302829,3769.0045039569904,3759.128754302829,3812.58049361919,0.30633004892619825,0.42357644266000033,True,True,True,True
0.941,0.38,0.8925590482108,3781.6923490021886,3791.9991173873354,3781.6923490021886,3835.958737347484,0.305010735904888,0.42357644266000033,True,True,True,True
0.941,0.39,0.8849948126374001,3804.374321767423,3815.113234856694,3804.374321767423,3859.415774600587,0.303683362859376,0.42357644266000033,True,True,True,True
0.941,0.4,0.8774305770640001,3827.175575757991,3838.3470433341813,3827.175575757991,3882.9519486417303,0.3023478669221051,0.42357644266000033,True,True,True,True
0.941,0.41,0.8698663414906002,3850.097023294413,3861.700723824191,3850.097023294413,3906.567604573403,0.3010041845855427,0.42357644266000033,True,True,True,True
0.941,0.42,0.8623021059172001,3873.139585974613,3885.1744508751494,3873.139585974613,3930.2630893490514,0.2996522516940487,0.42357644266000033,True,True,True,True
0.941,0.43,0.8547378703438002,3896.304194792053,3908.768392606477,3896.304194792053,3954.0387517848385,0.2982920034356181,0.42357644266000033,True,True,True,True
0.941,0.44,0.8471736347704002,3919.591790255653,3932.4827106276184,3919.591790255653,3977.8949425715136,0.2969233743334991,0.42357644266000033,True,True,True,True
0.941,0.45,0.8396093991970002,3943.0033225115694,3956.317559941238,3943.0033225115694,4001.8320142863527,0.2955462982376794,0.42357644266000033,True,True,True,True
0.941,0.46,0.8320451636236001,3966.5397514668502,3980.2730885873375,3966.5397514668502,4025.8503214052025,0.2941607083162445,0.42357644266000033,True,True,True,True
0.941,0.47,0.8244809280502001,3990.202046914977,4004.349438141194,3990.202046914977,4049.9502203146026,0.2927665370466009,0.42357644266000033,True,True,True,True
0.941,0.48,0.8169166924768002,4013.9911886633827,4028.546743150703,4013.9911886633827,4074.1320693239904,0.2913637162065636,0.42357644266000033,True,True,True,True
0.941,0.49,0.8093524569034002,4037.9081666629177,4052.865131183808,4037.9081666629177,4098.396228678017,0.2899521768653059,0.42357644266000033,True,True,True,True
0.941,0.5,0.8017882213300002,4061.953981139347,4077.3047227563243,4061.953981139347,4122.743060568937,0.288531849374168,0.42357644266000033,True,True,True,True
0.941,0.51,0.7942239857566001,4086.1296427268826,4101.865631074418,4086.1296427268826,4147.172929149093,0.2871026633573224,0.42357644266000033,True,True,True,True
0.941,0.52,0.7866597501832001,4110.436172603834,4126.547962072236,4110.436172603834,4171.686200543495,0.285664547702293,0.42357644266000033,True,True,True,True
0.941,0.53,0.7790955146098002,4134.874602630342,4151.351814484311,4134.874602630342,4196.283242862492,0.28421743055032667,0.42357644266000033,True,True,True,True
0.941,0.54,0.7715312790364002,4159.445975488314,4176.277279507584,4159.445975488314,4220.964426214549,0.2827612392866116,0.42357644266000033,True,True,True,True
0.941,0.55,0.7639670434630002,4184.151344823546,4201.324440822455,4184.151344823546,4245.730122719088,0.28129590053034353,0.42357644266000033,True,True,True,True
0.941,0.56,0.7564028078896001,4208.991775390093,4226.493374352023,4208.991775390093,4270.580706519459,0.27982134012463356,0.42357644266000033,True,True,True,True
0.941,0.57,0.7488385723162002,4233.968343196932,4251.784148193014,4233.968343196932,4295.516553795991,0.2783374831262567,0.42357644266000033,True,True,True,True
0.941,0.58,0.7412743367428002,4259.0821356569495,4277.196822853507,4259.0821356569495,4320.538042779133,0.2768442537952373,0.42357644266000033,True,True,True,True
0.941,0.59,0.7337101011694002,4284.334251738288,4302.7314508139525,4284.334251738288,4345.645553762717,0.27534157558426936,0.42357644266000033,True,True,True,True
0.941,0.6,0.7261458655960001,4309.725802118155,4328.388076596553,4309.725802118155,4370.83946911729,0.27382937112796657,0.42357644266000033,True,True,True,True
0.942,0.0,1.18,2999.9999999999995,2999.9999999999995,2999.9999999999995,2999.999999999999,0.35,0.4168219044800004,True,True,False,False
0.942,0.01,1.1723682190448,3018.2453074086566,3018.25396276907,3018.2453074086566,3020.037849202597,0.3489374800896769,0.4168219044800004,True,True,False,False
0.942,0.02,1.1647364380896,3036.5753566959916,3036.6098060933464,3036.5753566959916,3040.138669288103,0.34786880542051063,0.4168219044800004,True,True,False,False
0.942,0.03,1.1571046571344,3054.9907100705313,3055.0678280244842,3054.9907100705313,3060.3027031212637,0.3467939333709009,0.4168219044800004,True,True,False,False
0.942,0.04,1.1494728761792,3073.4919346670886,3073.6283233232307,3073.4919346670886,3080.530194636117,0.34571282094209826,0.4168219044800004,True,True,False,False
0.942,0.05,1.1418410952240001,3092.079602600692,3092.2915833916404,3092.079602600692,3100.8213888409446,0.3446254247540656,0.4168219044800004,True,True,False,False
0.942,0.06,1.1342093142688,3110.754291021222,3111.0578962049535,3110.754291021222,3121.176531823271,0.34353170104128594,0.4168219044800004,True,True,False,False
0.942,0.07,1.1265775333135999,3129.516582168766,3129.9275462432374,3129.516582168766,3141.5958707548634,0.34243160564851405,0.4168219044800004,True,True,False,False
0.942,0.08,1.1189457523583999,3148.367063429707,3148.9008144228633,3148.367063429707,3162.0796538967743,0.341325094026473,0.4168219044800004,True,True,False,False
0.942,0.09,1.1113139714032,3167.3063273935522,3167.9779780011554,3167.3063273935522,3182.6281306043866,0.34021212122749234,0.4168219044800004,True,True,False,False
0.942,0.1,1.103682190448,3186.334971910521,3187.1593105602906,3186.334971910521,3203.2415513324845,0.33909264190108984,0.4168219044800004,True,True,False,False
0.942,0.11,1.0960504094928,3205.4536001498927,3206.445081893517,3205.4536001498927,3223.920167640358,0.3379666102894929,0.4168219044800004,True,True,False,False
0.942,0.12,1.0884186285376,3224.6628206591386,3225.835557945574,3224.6628206591386,3244.664232196907,0.33683398022310157,0.4168219044800004,True,True,False,False
0.942,0.13,1.0807868475824,3243.9632474238374,3245.3310007413647,3243.9632474238374,3265.473998785794,0.3356947051158902,0.4168219044800004,True,True,False,False
0.942,0.14,1.0731550666272,3263.355499928401,3264.931668314476,3263.355499928401,3286.349722310581,0.3345487379607473,0.4168219044800004,True,True,False,False
0.942,0.15,1.065523285672,3282.840203217605,3284.6378146358797,3282.840203217605,3307.2916587999325,0.33339603132475387,0.4168219044800004,True,True,False,False
0.942,0.16,1.0578915047167998,3302.4179879589583,3304.4496895430443,3302.4179879589583,3328.300065412804,0.3322365373443964,0.4168219044800004,True,True,False,False
0.942,0.17,1.0502597237616,3322.0894905059004,3324.367538653257,3322.0894905059004,3349.3752004436687,0.3310702077207175,0.4168219044800004,True,True,False,False
0.942,0.18,1.0426279428064,3341.8553529618666,3344.391603188782,3341.8553529618666,3370.517323327757,0.32989699371439896,0.4168219044800004,True,True,False,False
0.942,0.19,1.0349961618512,3361.716223245214,3364.522120183209,3361.716223245214,3391.7266946463355,0.3287168461407797,0.4168219044800004,True,True,False,False
0.942,0.2,1.027364380896,3381.6727551550225,3384.759322160274,3381.6727551550225,3413.003576131984,0.32752971536480524,0.4168219044800004,True,True,False,False
0.942,0.21,1.0197325999408,3401.725608437803,3405.1034371309515,3401.725608437803,3434.3482306739033,0.32633555129590813,0.4168219044800004,True,True,False,False
0.942,0.22,1.0121008189856,3421.8754488551062,3425.554688518581,3421.8754488551062,3455.7609223232585,0.3251343033828201,0.4168219044800004,True,True,False,False
0.942,0.23,1.0044690380304,3442.1229482520594,3446.113295084597,3442.1229482520594,3477.2419162985157,0.3239259206083115,0.4168219044800004,True,True,False,False
0.942,0.24,0.9968372570752,3462.4687846268416,3466.779470855399,3462.4687846268416,3498.79147899083,0.3227103514838594,0.4168219044800004,True,True,False,False
0.942,0.25,0.9892054761200001,3482.913642201106,3487.5534250377104,3482.913642201106,3520.409877969431,0.32148754404424285,0.4168219044800004,True,True,False,False
0.942,0.26,0.9815736951648001,3503.45821149139,3508.4353617840266,3503.45821149139,3542.0973819870505,0.32025744584206306,0.4168219044800004,True,True,True,True
0.942,0.27,0.9739419142096001,3524.103189381484,3529.425480500876,3524.103189381484,3563.8542609853534,0.31902000394218843,0.4168219044800004,True,True,True,True
0.942,0.28,0.9663101332544001,3544.8492791958174,3550.523975446509,3544.8492791958174,3585.680786100404,0.3177751649161225,0.4168219044800004,True,True,True,True
0.942,0.29,0.9586783522992,3565.6971907738593,3571.7310357458587,3565.6971907738593,3607.5772296681407,0.316522874836294,0.4168219044800004,True,True,True,True
0.942,0.3,0.9510465713440001,3586.6476405455523,3593.046845313669,3586.6476405455523,3629.5438652298963,0.3152630792702676,0.4168219044800004,True,True,True,True
0.942,0.31,0.9434147903888,3607.701351607786,3614.4715827794853,3607.701351607786,3651.5809675379064,0.31399572327487374,0.4168219044800004,True,True,True,True
0.942,0.32,0.9357830094336,3628.8590538019553,3636.005421415529,3628.8590538019553,3673.68881256087,0.312720751390257,0.4168219044800004,True,True,True,True
0.942,0.33,0.9281512284783999,3650.121483792591,3657.6485288834506,3650.121483792591,3695.8676774895152,0.311438107633841,0.4168219044800004,True,True,True,True
0.942,0.34,0.9205194475231999,3671.489385147089,3679.401067468517,3671.489385147089,3718.1178407421867,0.31014773549420815,0.4168219044800004,True,True,True,True
0.942,0.35,0.9128876665680001,3692.963508416574,3701.2631938310888,3692.963508416574,3740.4395819704673,0.30884957792489487,0.4168219044800004,True,True,True,True
0.942,0.36,0.9052558856128001,3714.544611217891,3723.235058905828,3714.544611217891,3762.8331820648114,0.30754357733809723,0.4168219044800004,True,True,True,True
0.942,0.37,0.8976241046576001,3736.2334583167535,3745.31680785303,3736.2334583167535,3785.2989231601955,0.30622967559828984,0.4168219044800004,True,True,True,True
0.942,0.38,0.8899923237024001,3758.0308217120714,3767.5085799847934,3758.0308217120714,3807.8370886418006,0.30490781401575295,0.4168219044800004,True,True,True,True
0.942,0.39,0.8823605427472001,3779.9374807214826,3789.8105086588043,3779.9374807214826,3830.4479631507165,0.3035779333400086,0.4168219044800004,True,True,True,True
0.942,0.4,0.8747287617920001,3801.954222068084,3812.2227210242672,3801.954222068084,3853.131832589665,0.3022399737531626,0.4168219044800004,True,True,True,True
0.942,0.41,0.8670969808368002,3824.081839968407,3834.7453383925845,3824.081839968407,3875.8889841287323,0.3008938748631527,0.4168219044800004,True,True,True,True
0.942,0.42,0.8594651998816002,3846.3211362216575,3857.3784757716408,3846.3211362216575,3898.719706211148,0.2995395756968993,0.4168219044800004,True,True,True,True
0.942,0.43,0.8518334189264003,3868.672920300213,3880.1222418973584,3868.672920300213,3921.6242885590696,0.29817701469335833,0.4168219044800004,True,True,True,True
0.942,0.44,0.8442016379712003,3891.138009441442,3902.9767391610203,3891.138009441442,3944.6030221793876,0.2968061296964747,0.4168219044800004,True,True,True,True
0.942,0.45,0.8365698570160002,3913.717228740828,3925.9420635159513,3913.717228740828,3967.656199369564,0.2954268579480342,0.4168219044800004,True,True,True,True
0.942,0.46,0.8289380760608002,3936.411411246438,3949.0183041434198,3936.411411246438,3990.784113723475,0.2940391360804121,0.4168219044800004,True,True,True,True
0.942,0.47,0.8213062951056002,3959.221398054768,3972.205543943802,3959.221398054768,4013.987060137295,0.2926429001092173,0.4168219044800004,True,True,True,True
0.942,0.48,0.8136745141504003,3982.1480384079578,3995.503858990333,3982.1480384079578,4037.265334815391,0.29123808542582896,0.4168219044800004,True,True,True,True
0.942,0.49,0.8060427331952003,4005.1921897924412,4018.913318583366,4005.1921897924412,4060.6192352762387,0.2898246267898261,0.4168219044800004,True,True,True,True
0.942,0.5,0.7984109522400001,4028.354718039012,4042.4339851864015,4028.354718039012,4084.0490603583658,0.28840245832130573,0.4168219044800004,True,True,True,True
0.942,0.51,0.7907791712848001,4051.6364974243625,4066.065914179549,4051.6364974243625,4107.555110226305,0.28697151349308914,0.4168219044800004,True,True,True,True
0.942,0.52,0.7831473903296001,4075.0384107741006,4089.8091538998456,4075.0384107741006,4131.137686376586,0.28553172512281466,0.4168219044800004,True,True,True,True
0.942,0.53,0.7755156093744002,4098.561349567284,4113.663745729553,4098.561349567284,4154.797091643738,0.2840830253649137,0.4168219044800004,True,True,True,True
0.942,0.54,0.7678838284192002,4122.206214042489,4137.629723762106,4122.206214042489,4178.533630206314,0.28262534570246917,0.4168219044800004,True,True,True,True
0.942,0.55,0.7602520474640002,4145.973913305435,4161.707114831988,4145.973913305435,4202.347607592942,0.2811586169389535,0.4168219044800004,True,True,True,True
0.942,0.56,0.7526202665088001,4169.865365438215,4185.895938297388,4169.865365438215,4226.2393306883805,0.2796827691898453,0.4168219044800004,True,True,True,True
0.942,0.57,0.7449884855536003,4193.8814976101285,4210.1962059413045,4193.8814976101285,4250.209107739634,0.2781977318741211,0.4168219044800004,True,True,True,True
0.942,0.58,0.7373567045984002,4218.023246190173,4234.60792226282,4218.023246190173,4274.25724836204,0.27670343370562084,0.4168219044800004,True,True,True,True
0.942,0.59,0.7297249236432002,4242.291556861193,4259.1310840207525,4242.291556861193,4298.384063545417,0.27519980268428507,0.4168219044800004,True,True,True,True
0.942,0.6,0.7220931426880002,4266.687384735754,4283.76568031449,4266.687384735754,4322.589865660215,0.27368676608726095,0.4168219044800004,True,True,True,True
0.943,0.0,1.18,2999.9999999999995,2999.9999999999995,2999.9999999999995,2999.999999999999,0.35,0.41005301022000046,True,True,False,False
0.943,0.01,1.1723005301021998,3017.735493972128,3017.743485612677,3017.735493972128,3019.3825729009823,0.3489349749157123,0.41005301022000046,True,True,False,False
0.943,0.02,1.1646010602044,3035.5500349857025,3035.5818364344823,3035.5500349857025,3038.823831634112,0.34786376255719337,0.41005301022000046,True,True,False,False
0.943,0.03,1.1569015903065998,3053.4441180845492,3053.5152943308567,3053.4441180845492,3058.3239807604227,0.34678632162801,0.41005301022000046,True,True,False,False
0.943,0.04,1.1492021204087999,3071.4182423730394,3071.5440978008664,3071.4182423730394,3077.8832255446155,0.3457026104865678,0.41005301022000046,True,True,False,False
0.943,0.05,1.141502650511,3089.4729110575545,3089.6684819147463,3089.4729110575545,3097.5017719564835,0.34461258714256693,0.41005301022000046,True,True,False,False
0.943,0.06,1.1338031806132,3107.6086314884465,3107.8886782511854,3107.6086314884465,3117.17982667232,0.34351620925341336,0.41005301022000046,True,True,False,False
0.943,0.07,1.1261037107154,3125.8259152025253,3126.2049148344468,3125.8259152025253,3136.9175970762954,0.3424134341205862,0.41005301022000046,True,True,False,False
0.943,0.08,1.1184042408176,3144.1252779660635,3144.6174160714227,3144.1252779660635,3156.715291261839,0.3413042186859607,0.41005301022000046,True,True,False,False
0.943,0.09,1.1107047709198001,3162.507239818334,3163.1264026608837,3162.507239818334,3176.5731180330063,0.3401885195280852,0.41005301022000046,True,True,False,False
0.943,0.1,1.103005301022,3180.9723251156756,3181.7320915840805,3180.9723251156756,3196.491286905815,0.3390662928584124,0.41005301022000046,True,True,False,False
0.943,0.11,1.0953058311242,3199.521062576122,3200.434695997573,3199.521062576122,3216.470008109575,0.3379374945174838,0.41005301022000046,True,True,False,False
0.943,0.12,1.0876063612264,3218.153985324567,3219.234425177756,3218.153985324567,3236.509492588215,0.3368020799710665,0.41005301022000046,True,True,False,False
0.943,0.13,1.0799068913286,3236.8716309385027,3238.1314844560156,3236.8716309385027,3256.609952001569,0.3356600043062425,0.41005301022000046,True,True,False,False
0.943,0.14,1.0722074214308,3255.6745414943252,3257.126075153189,3255.6745414943252,3276.771598726675,0.33451122222744833,0.41005301022000046,True,True,False,False
0.943,0.15,1.064507951533,3274.563263614209,3276.2183945142806,3274.563263614209,3296.9946458590257,0.33335568805246624,0.41005301022000046,True,True,False,False
0.943,0.16,1.0568084816352,3293.53834851358,3295.408635643658,3293.53834851358,3317.2793072138315,0.33219335570836384,0.41005301022000046,True,True,False,False
0.943,0.17,1.0491090117374,3312.6003520491777,3314.6969874194638,3312.6003520491777,3337.625797327252,0.3310241787273841,0.41005301022000046,True,True,False,False
0.943,0.18,1.0414095418396,3331.7498347677215,3334.083634342627,3331.7498347677215,3358.034331457601,0.32984811024278266,0.41005301022000046,True,True,False,False
0.943,0.19,1.0337100719418,3350.9873619551954,3353.568756725043,3350.9873619551954,3378.5051255865683,0.3286651029846132,0.41005301022000046,True,True,False,False
0.943,0.2,1.026010602044,3370.313503686735,3373.1525303900657,3370.313503686735,3399.0383964203725,0.3274751092754593,0.41005301022000046,True,True,False,False
0.943,0.21,1.0183111321462002,3389.7288348771754,3392.8351266723444,3389.7288348771754,3419.6343613909453,0.32627808102611244,0.41005301022000046,True,True,False,False
0.943,0.22,1.0106116622484,3409.2339353322095,3412.6167123494283,3409.2339353322095,3440.2932386570587,0.3250739697311951,0.41005301022000046,True,True,False,False
0.943,0.23,1.0029121923506001,3428.8293898002185,3432.497449574075,3428.8293898002185,3461.0152471054625,0.323862726464728,0.41005301022000046,True,True,False,False
0.943,0.24,0.9952127224528,3448.5157880247407,3452.4774958077664,3448.5157880247407,3481.800606351976,0.3226443018756414,0.41005301022000046,True,True,False,False
0.943,0.25,0.9875132525550001,3468.2937247976347,3472.55700373145,3468.2937247976347,3502.6495367425823,0.3214186461832285,0.41005301022000046,True,True,False,False
0.943,0.26,0.9798137826572001,3488.163800012897,3492.736121054601,3488.163800012897,3523.5622593544854,0.32018570917254097,0.41005301022000046,True,True,False,False
0.943,0.27,0.9721143127594001,3508.1266187211822,3513.014990782009,3508.1266187211822,3544.53899599716,0.3189454401897258,0.41005301022000046,True,True,True,True
0.943,0.28,0.9644148428616001,3528.182791185012,3533.3937508471945,3528.182791185012,3565.579969213368,0.3176977881373014,0.41005301022000046,True,True,True,True
0.943,0.29,0.9567153729638,3548.332932934717,3553.8725341276754,3548.332932934717,3586.685402280165,0.3164427014693733,0.41005301022000046,True,True,True,True
0.943,0.3,0.9490159030660001,3568.5776648250676,3574.451468375145,3568.5776648250676,3607.8555192098747,0.3151801281867888,0.41005301022000046,True,True,True,True
0.943,0.31,0.9413164331682,3588.917613092657,3595.1306761475785,3588.917613092657,3629.09054475105,0.31391001583222783,0.41005301022000046,True,True,True,True
0.943,0.32,0.9336169632704,3609.3534094140277,3615.9102747443267,3609.3534094140277,3650.3907043894046,0.31263231148523063,0.41005301022000046,True,True,True,True
0.943,0.33,0.9259174933726,3629.8856909645274,3636.790375937991,3629.8856909645274,3671.7562243487196,0.3113469617571615,0.41005301022000046,True,True,True,True
0.943,0.34,0.9182180234748,3650.515100477968,3657.7710862850045,3650.515100477968,3693.187331591739,0.3100539127861058,0.41005301022000046,True,True,True,True
0.943,0.35,0.9105185535770002,3671.2422863070287,3678.852506797458,3671.2422863070287,3714.6842538210376,0.3087531102317018,0.41005301022000046,True,True,True,True
0.943,0.36,0.9028190836792002,3692.067902484458,3700.0347328998,3692.067902484458,3736.2472194798415,0.30744449926990347,0.41005301022000046,True,True,True,True
0.943,0.37,0.8951196137814001,3712.992608785087,3721.3178543765353,3712.992608785087,3757.8764577528623,0.30612802458767613,0.41005301022000046,True,True,True,True
0.943,0.38,0.8874201438836001,3734.017070788637,3742.7019553059577,3734.017070788637,3779.5721985670743,0.30480363037762137,0.41005301022000046,True,True,True,True
0.943,0.39,0.8797206739858001,3755.141959943363,3764.187113948081,3755.141959943363,3801.334672592482,0.3034712603325323,0.41005301022000046,True,True,True,True
0.943,0.4,0.8720212040880002,3776.367953630538,3785.773402537343,3776.367953630538,3823.16411124286,0.30213085763987546,0.41005301022000046,True,True,True,True
0.943,0.41,0.8643217341902002,3797.695735229777,3807.460887613359,3797.695735229777,3845.0607466764573,0.3007823649762019,0.41005301022000046,True,True,True,True
0.943,0.42,0.8566222642924002,3819.125994185229,3829.2496295894384,3819.125994185229,3867.024811796692,0.2994257245014826,0.41005301022000046,True,True,True,True
0.943,0.43,0.8489227943946003,3840.6594260726597,3851.139682786136,3840.6594260726597,3889.0565402527977,0.2980608778533691,0.41005301022000046,True,True,True,True
0.943,0.44,0.8412233244968003,3862.296732667399,3873.131095366375,3862.296732667399,3911.1561664404544,0.29668776614137865,0.41005301022000046,True,True,True,True
0.943,0.45,0.8335238545990002,3884.038622013214,3895.2239092409122,3884.038622013214,3933.323925502387,0.2953063299410007,0.41005301022000046,True,True,True,True
0.943,0.46,0.8258243847012002,3905.8858084920926,3917.418159767182,3905.8858084920926,3955.5600533289394,0.2939165092877254,0.41005301022000046,True,True,True,True
0.943,0.47,0.8181249148034002,3927.839012894962,3939.7138762189124,3927.839012894962,3977.8647865586167,0.292518243670992,0.41005301022000046,True,True,True,True
0.943,0.48,0.8104254449056003,3949.8989624933547,3962.1110812636575,3949.8989624933547,4000.2383625785938,0.2911114720280558,0.41005301022000046,True,True,True,True
0.943,0.49,0.8027259750078002,3972.066391112027,3984.6097910216076,3972.066391112027,4022.681019525196,0.2896961327377733,0.41005301022000046,True,True,True,True
0.943,0.5,0.7950265051100002,3994.342039202579,4007.2100150093565,3994.342039202579,4045.1929962843446,0.28827216361430236,0.41005301022000046,True,True,True,True
0.943,0.51,0.7873270352122002,4016.726653918037,4029.9117558974785,4016.726653918037,4067.774532491996,0.28683950190071916,0.41005301022000046,True,True,True,True
0.943,0.52,0.7796275653144001,4039.2209891884727,4052.715009570274,4039.2209891884727,4090.425868534496,0.2853980842625469,0.41005301022000046,True,True,True,True
0.943,0.53,0.7719280954166002,4061.8258057976195,4075.619765208837,4061.8258057976195,4113.1472455489575,0.28394784678119794,0.41005301022000046,True,True,True,True
0.943,0.54,0.7642286255188002,4084.54187146056,4098.626004971689,4084.54187146056,4135.938905423574,0.28248872494732546,0.41005301022000046,True,True,True,True
0.943,0.55,0.7565291556210002,4107.36996090244,4121.733704030649,4107.36996090244,4158.801090797913,0.2810206536540866,0.41005301022000046,True,True,True,True
0.943,0.56,0.7488296857232002,4130.3108559382745,4144.942830370071,4130.3108559382745,4181.734045063149,0.2795435671903119,0.41005301022000046,True,True,True,True
0.943,0.57,0.7411302158254003,4153.365345553847,4168.253344673691,4153.365345553847,4204.7380123623125,0.2780573992335812,0.41005301022000046,True,True,True,True
0.943,0.58,0.7334307459276003,4176.534225987705,4191.66520065022,4176.534225987705,4227.8132375904415,0.2765620828432056,0.41005301022000046,True,True,True,True
0.943,0.59,0.7257312760298003,4199.818300814288,4215.178344569235,4199.818300814288,4250.959966394752,0.2750575504531124,0.41005301022000046,True,True,True,True
0.943,0.6,0.7180318061320002,4223.2183810281995,4238.792715351123,4223.2183810281995,4274.178445174734,0.2735437338646318,0.41005301022000046,True,True,True,True
0.944,0.0,1.18,2999.9999999999995,2999.9999999999995,2999.9999999999995,2999.999999999999,0.35,0.4032697446400003,True,True,False,False
0.944,0.01,1.1722326974464,3017.214456293331,3017.221807400887,3017.214456293331,3018.722295556922,0.34893238078333594,0.4032697446400003,True,True,False,False
0.944,0.02,1.1644653948927999,3034.5023148369683,3034.531561618982,3034.5023148369683,3037.499025911368,0.34785854484087764,0.4032697446400003,True,True,False,False
0.944,0.03,1.1566980923391998,3051.864006473381,3051.9294520713256,3051.864006473381,3056.3303589104307,0.34677845220243153,0.4032697446400003,True,True,False,False
0.944,0.04,1.1489307897855998,3069.2999653126863,3069.415664768476,3069.2999653126863,3075.216462766086,0.345692062584055,0.4032697446400003,True,True,False,False
0.944,0.05,1.141163487232,3086.8106287632713,3086.990382257153,3086.8106287632713,3094.1575060534897,0.34459933538507453,0.4032697446400003,True,True,False,False
0.944,0.06,1.1333961846784,3104.3964375627393,3104.653783562671,3104.3964375627393,3113.153657709246,0.3435002296850718,0.4032697446400003,True,True,False,False
0.944,0.07,1.1256288821248,3122.057835809217,3122.4060441312927,3122.057835809217,3132.2050870296107,0.34239470424083385,0.4032697446400003,True,True,False,False
0.944,0.08,1.1178615795712,3139.7952709930178,3140.2473357725853,3139.7952709930178,3151.3119636686774,0.3412827174832704,0.4032697446400003,True,True,False,False
0.944,0.09,1.1100942770176,3157.6091940286524,3158.1778265730322,3157.6091940286524,3170.474457636512,0.3401642275142948,0.4032697446400003,True,True,False,False
0.944,0.1,1.102326974464,3175.5000592871925,3176.1976808928207,3175.5000592871925,3189.6927392972307,0.33903919210367167,0.4032697446400003,True,True,False,False
0.944,0.11,1.0945596719104,3193.468324629026,3194.3070592654185,3193.468324629026,3208.966979367054,0.3379075686858257,0.4032697446400003,True,True,False,False
0.944,0.12,1.0867923693568,3211.5144514369576,3212.506118345576,3211.5144514369576,3228.2973489123124,0.3367693143566173,0.4032697446400003,True,True,False,False
0.944,0.13,1.0790250668032,3229.6389046496984,3230.795010850737,3229.6389046496984,3247.6840193473945,0.3356243858700789,0.4032697446400003,True,True,False,False
0.944,0.14,1.0712577642496,3247.842152795737,3249.1738855011236,3247.842152795737,3267.127162432667,0.3344727396351157,0.4032697446400003,True,True,False,False
0.944,0.15,1.063490461696,3266.124668027578,3267.642886960126,3266.124668027578,3286.626950272339,0.33331433171216773,0.4032697446400003,True,True,False,False
0.944,0.16,1.0557231591424,3284.486926156406,3286.202155775249,3284.486926156406,3306.1835553122737,0.33214911780983325,0.4032697446400003,True,True,False,False
0.944,0.17,1.0479558565888,3302.9294066871053,3304.8518282910477,3302.9294066871053,3325.7971503377757,0.3309770532814552,0.4032697446400003,True,True,False,False
0.944,0.18,1.0401885540352,3321.4525928537137,3323.59203653056,3321.4525928537137,3345.4679084713025,0.3297980931216657,0.4032697446400003,True,True,False,False
0.944,0.19,1.0324212514816,3340.0569716552636,3342.422908351481,3340.0569716552636,3365.196003170156,0.32861219196289293,0.4032697446400003,True,True,False,False
0.944,0.2,1.024653948928,3358.7430338920394,3361.3445671769873,3358.7430338920394,3384.9816082241014,0.3274193040718264,0.4032697446400003,True,True,False,False
0.944,0.21,1.0168866463744002,3377.511274202261,3380.3571319956673,3377.511274202261,3404.824897752945,0.3262193833458417,0.4032697446400003,True,True,False,False
0.944,0.22,1.0091193438208002,3396.3621910991747,3399.4607172992314,3396.3621910991747,3424.7260462040686,0.3250123833093841,0.4032697446400003,True,True,False,False
0.944,0.23,1.0013520412672001,3415.2962870085885,3418.655433021019,3415.2962870085885,3444.685228349915,0.3237982571103088,0.4032697446400003,True,True,False,False
0.944,0.24,0.9935847387136,3434.3140683068323,3437.9413844757723,3434.3140683068323,3464.7026192854073,0.32257695751618065,0.4032697446400003,True,True,False,False
0.944,0.25,0.9858174361600001,3453.4160453591594,3457.318672260096,3453.4160453591594,3484.7783944253224,0.32134843691052895,0.4032697446400003,True,True,False,False
0.944,0.26,0.9780501336064,3472.602732558607,3476.7873921227656,3472.602732558607,3504.9127295016283,0.3201126472890589,0.4032697446400003,True,True,False,False
0.944,0.27,0.9702828310528,3491.8746483652817,3496.3476351651693,3491.8746483652817,3525.10580056075,0.31886954025581965,0.4032697446400003,True,True,False,False
0.944,0.28,0.9625155284992,3511.2323153461375,3515.9994875250813,3511.2323153461375,3545.357783960784,0.31761906701932574,0.4032697446400003,True,True,True,True
0.944,0.29,0.9547482259455999,3530.676260215187,3535.743030388292,3530.676260215187,3565.668856368663,0.3163611783886346,0.4032697446400003,True,True,True,True
0.944,0.3,0.946980923392,3550.207013874212,3555.5783399254037,3550.207013874212,3586.0391947572725,0.31509582476937664,0.4032697446400003,True,True,True,True
0.944,0.31,0.9392136208384,3569.8251114539303,3575.505487230662,3569.8251114539303,3606.4689764025,0.3138229561597391,0.4032697446400003,True,True,True,True
0.944,0.32,0.9314463182848,3589.531092355657,3595.524538263872,3589.531092355657,3626.9583788802306,0.3125425221464024,0.4032697446400003,True,True,True,True
