table,eta,vf,particle_true_density_g_cc,E_mt_mpa,E_ds_mpa,nu_mt,rho_g_cc,specific_E_mpa_cc_g,E_hs_lo_mpa,E_hs_hi_mpa,inside_hs_band,feasible,hs_feasible,grade,eta_in_requested_range
grid,0.9225,0.28,0.5459647053125,3821.7918756499253,3839.91427710126,0.3190575218323606,1.0024701174875,3812.3748618348022,3821.7918756499253,3960.0848445384495,True,True,True,,
grid,0.9225,0.29,0.5459647053125,3854.7294389552685,3874.0731126156275,0.3178574334995735,0.9961297645406249,3869.7061127702727,3854.7294389552685,3996.9052582901268,True,True,True,,
grid,0.9225,0.3,0.5459647053125,3887.9466970752424,3908.5410656913245,0.31664987357771923,0.98978941159375,3928.0544442427463,3887.9466970752424,4033.915673037094,True,True,True,,
grid,0.9225,0.31,0.5459647053125,3921.447310037516,3943.3203752903623,0.3154347378496155,0.9834490586468749,3987.443249407372,3921.447310037516,4071.117759905372,True,True,True,,
grid,0.9225,0.32,0.5459647053125,3955.2350017478334,3978.4132824389826,0.3142119202990891,0.9771087056999999,4047.896593976518,3955.2350017478334,4108.513208441074,True,True,True,,
grid,0.9225,0.33,0.5459647053125,3989.3135613906943,4013.822029683528,0.31298131307145144,0.9707683527531249,4109.439239625905,3989.3135613906943,4146.103726873449,True,True,True,,
grid,0.9225,0.34,0.5459647053125,4023.6868448670652,4049.5488613639445,0.31174280643292984,0.9644279998062498,4172.0966683623965,4023.6868448670652,4183.891042382353,True,True,True,,
grid,0.9225,0.35000000000000003,0.5459647053125,4058.3587762702327,4085.596022672576,0.31049628872902285,0.9580876468593749,4235.895107899149,4058.3587762702327,4221.876901370275,True,True,True,,
grid,0.9225,0.36,0.5459647053125,4093.333349401027,4121.965759625224,0.30924164634174495,0.9517472939125,4300.861558086397,4093.333349401027,4260.063069738971,True,True,True,,
grid,0.9225,0.37,0.5459647053125,4128.614629323599,4158.660318680352,0.30797876364572685,0.9454069409656249,4367.02381844869,4128.614629323599,4298.451333170821,True,True,True,,
grid,0.9225,0.38,0.5459647053125,4164.2067539630525,4195.681946412391,0.30670752296313625,0.9390665880187499,4434.410516882225,4164.2067539630525,4337.043497414996,True,True,True,,
grid,0.9225,0.39,0.5459647053125,4200.113935746269,4233.032888873749,0.30542780451737894,0.932726235071875,4503.051139568956,4200.113935746269,4375.841388578535,True,True,True,,
grid,0.9225,0.4,0.5459647053125,4236.340463287232,4270.715391969242,0.3041394863855452,0.926385882125,4572.9760621671585,4236.340463287232,4414.846853422426,True,True,True,,
grid,0.9225,0.41000000000000003,0.5459647053125,4272.890703118327,4308.731700363319,0.3028424444495598,0.9200455291781249,4644.21658234163,4272.890703118327,4454.061759662807,True,True,True,,
grid,0.9225,0.42,0.5459647053125,4309.769101469062,4347.084057475266,0.3015365523459933,0.91370517623125,4716.804953700186,4309.769101469062,4493.487996277367,True,True,True,,
grid,0.9225,0.43,0.5459647053125,4346.980186093731,4385.774705067003,0.30022168141449324,0.9073648232843751,4790.774421206931,4346.980186093731,4533.127473817067,True,True,True,,
grid,0.9225,0.44,0.5459647053125,4384.528568149585,4424.805882780545,0.29889770064479126,0.9010244703375001,4866.159258146736,4384.528568149585,4572.982124723306,True,True,True,,
grid,0.9225,0.45,0.5459647053125,4422.418944127192,4464.179827748512,0.2975644766222365,0.894684117390625,4942.994804719814,4422.418944127192,4613.053903650609,True,True,True,,
grid,0.9225,0.46,0.5459647053125,4460.656097834621,4503.898774509406,0.296221873471812,0.88834376444375,5021.317508349629,4460.656097834621,4653.344787794974,True,True,True,,
grid,0.9225,0.47000000000000003,0.5459647053125,4499.244902437272,4543.964954321639,0.29486975280058114,0.8820034114968749,5101.164965792441,4499.244902437272,4693.8567772279885,True,True,True,,
grid,0.9225,0.48,0.5459647053125,4538.1903225551305,4584.380594883471,0.2935079736385132,0.87566305855,5182.57596714182,4538.1903225551305,4734.591895236848,True,True,True,,
grid,0.9225,0.49,0.5459647053125,4577.497416419385,4625.147919970083,0.29213639237763656,0.869322705603125,5265.59054182713,4577.497416419385,4775.552188670351,True,True,True,,
grid,0.9225,0.5,0.5459647053125,4617.17133809034,4666.269148651657,0.29075486270946016,0.8629823526562499,5350.250006710728,4617.17133809034,4816.739728291087,True,True,True,,
grid,0.9225,0.51,0.5459647053125,4657.217339738682,4707.7464956072545,0.2893632355606096,0.8566419997093749,5436.597016395056,4657.217339738682,4858.156609133828,True,True,True,,
grid,0.9225,0.52,0.5459647053125,4697.6407739922315,4749.582170218734,0.28796135902661557,0.8503016467625,5524.675615857465,4697.6407739922315,4899.804950870361,True,True,True,,
grid,0.9225,0.53,0.5459647053125,4738.447096350368,4791.778376282148,0.2865490783037929,0.8439612938156249,5614.531295537764,4738.447096350368,4941.686898180828,True,True,True,,
grid,0.9225,0.54,0.5459647053125,4779.641867668419,4834.337311650115,0.28512623561914685,0.8376209408687499,5706.211049011201,4779.641867668419,4983.804621131749,True,True,True,,
grid,0.9225,0.55,0.5459647053125,4821.230756714393,4877.261167321672,0.2836926701582373,0.831280587921875,5799.763433387788,4821.230756714393,5026.160315560828,True,True,True,,
grid,0.9225,0.56,0.5459647053125,4863.219542800524,4920.552127935675,0.28224821799093386,0.8249402349749999,5895.238632587615,4863.219542800524,5068.756203468746,True,True,True,,
grid,0.9225,0.5700000000000001,0.5459647053125,4905.614118492208,4964.212370671731,0.2807927119949875,0.8185998820281248,5992.688523651246,4905.614118492208,5111.594533418022,True,True,True,,
grid,0.9225,0.58,0.5459647053125,4948.420492396965,5008.244065036577,0.2793259817773441,0.81225952908125,6092.166746254295,4948.420492396965,5154.67758093915,True,True,True,,
grid,0.9225,0.59,0.5459647053125,4991.644792036239,5052.649372274583,0.27784785359312175,0.8059191761343749,6193.7287756061005,4991.644792036239,5198.007648944119,True,True,True,,
grid,0.9225,0.6,0.5459647053125,5035.293266802891,5097.430444887732,0.2763581502621708,0.7995788231875,6297.431998923917,5035.293266802891,5241.587068147529,True,True,True,,
grid,0.925,0.0,0.5297090624999998,2999.9999999999995,2999.9999999999995,0.35,1.18,2542.372881355932,2999.9999999999995,3000.0000000000005,True,False,False,,
grid,0.925,0.01,0.5297090624999998,3025.490370706588,3025.5130399010377,0.3489695842619701,1.173497090625,2578.183103202432,3025.490370706588,3030.6189247418656,True,False,False,,
grid,0.925,0.02,0.5297090624999998,3051.1647752807203,3051.2552809377667,0.3479338654261071,1.1669941812499998,2614.550118846808,3051.1647752807203,3061.37633637188,True,False,False,,
grid,0.925,0.03,0.5297090624999998,3077.025272009158,3077.228506486323,0.34689277977502886,1.1604912718749998,2651.4850620441325,3077.025272009158,3092.2733295328344,True,False,False,,
grid,0.925,0.04,0.5297090624999998,3103.073949827315,3103.4345056892294,0.3458462626543466,1.1539883624999998,2688.999344070349,3103.073949827315,3123.311009586704,True,False,False,,
grid,0.925,0.05,0.5297090624999998,3129.312928892393,3129.8750732944,0.34479424845510226,1.147485453125,2727.104662085424,3129.312928892393,3154.490492751241,True,False,False,,
grid,0.925,0.06,0.5297090624999998,3155.7443611694225,3156.552009490266,0.34373667059581225,1.1409825437499999,2765.8130077938126,3155.7443611694225,3185.8129062385815,True,False,False,,
grid,0.925,0.07,0.5297090624999998,3182.3704310305357,3183.4671197369958,0.34267346150410516,1.1344796343749999,2805.136676414422,3182.3704310305357,3217.2793883959857,True,False,False,,
grid,0.925,0.08,0.5297090624999998,3209.1933558678666,3210.6222145935317,0.34160455259794176,1.127976725,2845.088275972952,3209.1933558678666,3248.891088848675,True,False,False,,
grid,0.925,0.09,0.5297090624999998,3236.2153867203792,3238.019109540546,0.3405298742664092,1.1214738156250001,2885.6807369299377,3236.2153867203792,3280.6491686448603,True,False,False,,
grid,0.925,0.1,0.5297090624999998,3263.4388089150502,3265.6596248002966,0.3394493558500747,1.11497090625,2926.9273221585913,3263.4388089150502,3312.5548004029465,True,False,False,,
grid,0.925,0.11,0.5297090624999998,3290.865942722758,3293.5455851513066,0.3383629256208895,1.108467996875,2968.841637287128,3290.865942722758,3344.609168461009,True,False,False,,
grid,0.925,0.12,0.5297090624999998,3318.499144029282,3321.67881973968,0.3372705107616295,1.1019650875,3011.4376414209964,3318.499144029282,3376.8134690285515,True,False,False,,
grid,0.925,0.13,0.5297090624999998,3346.3408050218295,3350.061161886356,0.33617203734486045,1.095462178125,3054.7296582611802,3346.3408050218295,3409.168910340563,True,False,False,,
grid,0.925,0.14,0.5297090624999998,3374.3933548914924,3378.694448890507,0.3350674303114156,1.0889592687499998,3098.7323876354976,3374.3933548914924,3441.67671281398,True,False,False,,
grid,0.925,0.15,0.5297090624999998,3402.659260552083,3407.5805218291753,0.33395661344837096,1.0824563593749998,3143.460917460679,3402.659260552083,3474.338109206539,True,False,False,,
grid,0.925,0.16,0.5297090624999998,3431.1410273757833,3436.721225353315,0.33283950936650597,1.0759534499999999,3188.9307361538586,3431.1410273757833,3507.1543447780823,True,False,True,,
grid,0.925,0.17,0.5297090624999998,3459.841199946083,3466.1184074804196,0.33171603947723455,1.069450540625,3235.1577455130464,3459.841199946083,3540.1266774543724,True,False,True,,
grid,0.925,0.18,0.5297090624999998,3488.7623628284723,3495.773919297862,0.3305861239689927,1.06294763125,3282.1582740871013,3488.7623628284723,3573.256377993452,True,False,True,,
grid,0.925,0.19,0.5297090624999998,3517.9071413593774,3525.689614949484,0.3294496817830664,1.056444721875,3329.9490910567692,3517.9071413593774,3606.5447301545864,True,True,True,,
grid,0.925,0.2,0.5297090624999998,3547.2782024538465,3555.867351225856,0.3283066305888463,1.0499418125,3378.547420649415,3547.2782024538465,3639.9930308698536,True,True,True,,
grid,0.925,0.21,0.5297090624999998,3576.878255432522,3586.30898740376,0.32715688675849103,1.043438903125,3427.970957111253,3576.878255432522,3673.6025904184175,True,True,True,,
grid,0.925,0.22,0.5297090624999998,3606.710052868418,3617.0163850164945,0.3260003653409837,1.03693599375,3478.237880262046,3606.710052868418,3707.374732603542,True,True,True,,
grid,0.925,0.23,0.5297090624999998,3636.7763914540665,3647.9914076199584,0.3248369800355652,1.030433084375,3529.3668716585516,3636.7763914540665,3741.3107949323926,True,True,True,,
grid,0.925,0.24,0.5297090624999998,3667.080112889609,3679.235920556521,0.32366664316452515,1.0239301749999998,3581.3771313943453,3667.080112889609,3775.4121287986823,True,True,True,,
grid,0.925,0.25,0.5297090624999998,3697.6241047924345,3710.7517907171336,0.32248926564533353,1.0174272656249999,3634.2883955650677,3697.6241047924345,3809.680099668185,True,True,True,,
grid,0.925,0.26,0.5297090624999998,3728.4113016289493,3742.540886097319,0.3213047569620945,1.0109243562499999,3688.12095442967,3728.4113016289493,3844.116087267245,True,True,True,,
grid,0.925,0.27,0.5297090624999998,3759.4446856691343,3774.605076079708,0.32011302513630097,1.004421446875,3742.895671299815,3759.4446856691343,3878.7214857742315,True,True,True,,
grid,0.925,0.28,0.5297090624999998,3790.727287964539,3806.94623059783,0.3189139766968732,0.9979185374999999,3798.634002191325,3790.727287964539,3913.497704014094,True,True,True,,
grid,0.925,0.29,0.5297090624999998,3822.262189350371,3839.566220169155,0.3177075166494579,0.9914156281249998,3855.358016273324,3822.262189350371,3948.446165656005,True,True,True,,
grid,0.925,0.3,0.5297090624999998,3854.052521472403,3872.4669155800307,0.3164935484449675,0.9849127187499999,3913.090417152666,3854.052521472403,3983.5683094142014,True,True,True,,
grid,0.925,0.31,0.5297090624999998,3886.101467839383,3905.6501876240077,0.31527197394733913,0.9784098093749999,3971.8545650332276,3886.101467839383,4018.86558925203,True,True,True,,
grid,0.925,0.32,0.5297090624999998,3918.4122649017227,3939.1179067265243,0.3140426934004871,0.9719068999999998,4031.6744997918254,3918.4122649017227,4054.339474589318,True,True,True,,
grid,0.925,0.33,0.5297090624999998,3950.9882031572192,3972.871942875644,0.3128056053944289,0.9654039906249998,4092.574965014761,3950.9882031572192,4089.991450513071,True,True,True,,
grid,0.925,0.34,0.5297090624999998,3983.832628284581,4006.914165196456,0.3115606068305583,0.9589010812499998,4154.581433041409,3983.832628284581,4125.823017991631,True,True,True,,
grid,0.925,0.35000000000000003,0.5297090624999998,4016.9489423056375,4041.2464416982157,0.31030759288604104,0.9523981718749999,4217.720131063894,4016.9489423056375,4161.835694092273,True,True,True,,
grid,0.925,0.36,0.5297090624999998,4050.340604777004,4075.87063899598,0.3090464569773072,0.9458952624999999,4282.0180683345,4050.340604777004,4198.0310122023975,True,True,True,,
grid,0.925,0.37,0.5297090624999998,4084.0111340121516,4110.788622027664,0.3077770907226129,0.9393923531249999,4347.5030645355,4084.0111340121516,4234.41052225432,True,True,True,,
grid,0.925,0.38,0.5297090624999998,4117.964108334734,4146.002253641311,0.3064993839036446,0.9328894437499998,4414.203779369043,4117.964108334734,4270.975790953763,True,True,True,,
grid,0.925,0.39,0.5297090624999998,4152.203167364138,4181.513394504675,0.3052132244261361,0.926386534375,4482.149743428084,4152.203167364138,4307.728402012093,True,True,True,,
grid,0.925,0.4,0.5297090624999998,4186.732013334221,4217.323902680615,0.3039184982794687,0.9198836249999999,4551.371390412805,4186.732013334221,4344.6699563824295,True,True,True,,
grid,0.925,0.41000000000000003,0.5297090624999998,4221.554412446237,4253.435633326447,0.3026150894952255,0.9133807156249999,4621.900090760674,4221.554412446237,4381.802072499615,True,True,True,,
grid,0.925,0.42,0.5297090624999998,4256.674196257008,4289.850438404555,0.30130288010466433,0.9068778062499999,4693.7681867622705,4256.674196257008,4419.126386524204,True,True,True,,
grid,0.925,0.43,0.5297090624999998,4292.095263103368,4326.570166385328,0.299981750095081,0.900374896875,4767.009029239121,4292.095263103368,4456.644552590523,True,True,True,,
grid,0.925,0.44,0.5297090624999998,4327.821579564049,4363.596661706781,0.298651577365025,0.8938719875,4841.657015864421,4327.821579564049,4494.358243058821,True,True,True,,
grid,0.925,0.45,0.5297090624999998,4363.857181960137,4400.931764812113,0.297312237678334,0.887369078125,4917.74763121216,4363.857181960137,4532.2691487717175,True,True,True,,
grid,0.925,0.46,0.5297090624999998,4400.206177895269,4438.577311672132,0.2959636046169509,0.8808661687499999,4995.317488625335,4400.206177895269,4570.378979314889,True,True,True,,
grid,0.925,0.47000000000000003,0.5297090624999998,4436.872747836845,4476.53513340688,0.2946055495324853,0.8743632593749999,5074.404373999369,4436.872747836845,4608.689463282197,True,True,True,,
grid,0.925,0.48,0.5297090624999998,4473.861146739506,4514.807056011974,0.29323794149647864,0.86786035,5155.04729158269,4473.861146739506,4647.202348545267,True,True,True,,
grid,0.925,0.49,0.5297090624999998,4511.175705712217,4553.394899974646,0.29186064724933597,0.861357440625,5237.286511902554,4511.175705712217,4685.919402527646,True,True,True,,
grid,0.925,0.5,0.5297090624999998,4548.820833730302,4592.300479737986,0.29047353114787877,0.8548545312499999,5321.163621930913,4548.820833730302,4724.842412483613,True,True,True,,
grid,0.925,0.51,0.5297090624999998,4586.801019393913,4631.52560390981,0.2890764551114771,0.8483516218749998,5406.721577612253,4586.801019393913,4763.973185781745,True,True,True,,
grid,0.925,0.52,0.5297090624999998,4625.120832734313,4671.07207445584,0.2876692785667158,0.8418487124999998,5494.004758882747,4625.120832734313,4803.313550193332,True,True,True,,
grid,0.925,0.53,0.5297090624999998,4663.784927069594,4710.941686507688,0.28625185839054734,0.8353458031249998,5583.05902731843,4663.784927069594,4842.865354185723,True,True,True,,
grid,0.925,0.54,0.5297090624999998,4702.798040911357,4751.136227963298,0.28482404885188345,0.8288428937499999,5673.9317865586245,4702.798040911357,4882.630467220731,True,True,True,,
grid,0.925,0.55,0.5297090624999998,4742.164999924001,4791.657478885852,0.28338570155157544,0.8223399843749999,5766.6720456602525,4742.164999924001,4922.610780058166,True,True,True,,
grid,0.925,0.56,0.5297090624999998,4781.8907189383435,4832.507211787278,0.28193666536072975,0.8158370749999998,5861.330485548655,4781.8907189383435,4962.808205064634,True,True,True,,
grid,0.925,0.5700000000000001,0.5297090624999998,4821.980204021326,4873.687190750455,0.2804767863573063,0.8093341656249997,5957.959528741262,4821.980204021326,5003.224676527673,True,True,True,,
grid,0.925,0.58,0.5297090624999998,4862.438554603625,4915.199171262622,0.279005907760943,0.80283125625,6056.61341253195,4862.438554603625,5043.86215097537,True,True,True,,
grid,0.925,0.59,0.5297090624999998,4903.270965667087,4957.044899538222,0.277523869865947,0.7963283468749999,6157.348265836324,4903.270965667087,5084.722607501538,True,True,True,,
grid,0.925,0.6,0.5297090624999998,4944.482729993947,4999.226112519992,0.2760305099723948,0.7898254374999998,6260.22218991136,4944.482729993947,5125.808048096597,True,True,True,,
grid,0.9275,0.0,0.5133653134375,2999.9999999999995,2999.9999999999995,0.35,1.18,2542.372881355932,2999.9999999999995,3000.000000000002,True,False,False,,
grid,0.9275,0.01,0.5133653134375,3024.56915642476,3024.5895149520384,0.3489658615490578,1.173333653134375,2577.7571011835403,3024.56915642476,3029.1136768884126,True,False,False,,
grid,0.9275,0.02,0.5133653134375,3049.3078168770303,3049.389063403995,0.34792627181408337,1.1666673062687498,2613.690981561286,3049.3078168770303,3058.354587845867,True,False,False,,
grid,0.9275,0.03,0.5133653134375,3074.2177866575166,3074.4001529128436,0.3468811699384359,1.1600009594031249,2650.185555225184,3074.2177866575166,3087.7236817052617,True,False,False,,
grid,0.9275,0.04,0.5133653134375,3099.3008966944462,3099.6242943576817,0.3458304942076143,1.1533346125375,2687.252132211262,3099.3008966944462,3117.221916265334,True,False,False,,
grid,0.9275,0.05,0.5133653134375,3124.5590040002126,3125.0630017882604,0.3447741820339546,1.146668265671875,2724.9023083144443,3124.5590040002126,3146.8502583991676,True,False,False,,
grid,0.9275,0.06,0.5133653134375,3149.9939921378113,3150.7177922704773,0.3437121699410002,1.14000191880625,2763.147973852815,3149.9939921378113,3176.6096841642716,True,False,False,,
grid,0.9275,0.07,0.5133653134375,3175.607771697326,3176.5901857288377,0.3426443935475347,1.1333355719406248,2802.0013227500594,3175.607771697326,3206.501178914253,True,False,False,,
grid,0.9275,0.08,0.5133653134375,3201.4022807827114,3202.681704785023,0.34157078755126985,1.126669225075,2841.4748619494785,3201.4022807827114,3236.5257374120883,True,False,False,,
grid,0.9275,0.09,0.5133653134375,3227.3794855091355,3228.993874593482,0.3404912857121801,1.1200028782093752,2881.5814211736374,3227.3794855091355,3266.684363945075,True,False,False,,
grid,0.9275,0.1,0.5133653134375,3253.5413805111352,3255.528222677173,0.3394058208354743,1.11333653134375,2922.334163044348,3253.5413805111352,3296.9780724414295,True,False,False,,
grid,0.9275,0.11,0.5133653134375,3279.889989461893,3282.286278754756,0.338314324754195,1.106670184478125,2963.7465935784635,3279.889989461893,3327.4078865885945,True,False,False,,
grid,0.9275,0.12,0.5133653134375,3306.427365603892,3309.2695745681544,0.337216728311437,1.1000038376125,3005.8325730756696,3306.427365603892,3357.9748399532964,True,False,False,,
grid,0.9275,0.13,0.5133653134375,3333.155592291239,3336.4796437063146,0.336112961342174,1.093337490746875,3048.6063274152534,3333.155592291239,3388.679976103341,True,False,False,,
grid,0.9275,0.14,0.5133653134375,3360.076783543991,3363.9180214260646,0.3350029526546841,1.08667114388125,3092.0824597797327,3360.076783543991,3419.5243487312105,True,False,False,,
grid,0.9275,0.15,0.5133653134375,3387.1930846147407,3391.586244470205,0.3338866300115639,1.0800047970156248,3136.2759628240215,3387.1930846147407,3450.509021779489,True,False,False,,
grid,0.9275,0.16,0.5133653134375,3414.5066725678316,3419.4858508830093,0.3327639201103192,1.0733384501499998,3181.2022313098464,3414.5066725678316,3481.6350695681485,True,False,False,,
grid,0.9275,0.17,0.5133653134375,3442.019756871511,3447.618379823354,0.3316347485635238,1.066672103284375,3226.877075226058,3442.019756871511,3512.9035769236943,True,False,True,,
grid,0.9275,0.18,0.5133653134375,3469.734580003343,3475.9853712558047,0.33049903987853163,1.06000575641875,3273.3167334165323,3469.734580003343,3544.3156393102645,True,False,True,,
grid,0.9275,0.19,0.5133653134375,3497.6534180692547,3504.5883660633053,0.32935671743673395,1.053339409553125,3320.5378877385024,3497.6534180692547,3575.8723629626606,True,False,True,,
grid,0.9275,0.2,0.5133653134375,3525.7785814365666,3533.428905530268,0.3282077034723475,1.0466730626875,3368.5576777753004,3525.7785814365666,3607.5748650213786,True,True,True,,
grid,0.9275,0.21,0.5133653134375,3554.1124153813707,3562.5085312819997,0.32705191905072156,1.040006715821875,3417.3937161287463,3554.1124153813707,3639.424273669651,True,True,True,,
grid,0.9275,0.22,0.5133653134375,3582.6573007506463,3591.8287850636348,0.3258892840461517,1.03334036895625,3467.0641043177234,3582.6573007506463,3671.4217282725576,True,True,True,,
grid,0.9275,0.23,0.5133653134375,3611.4156546395025,3621.39120853132,0.32471971711918646,1.026674022090625,3517.587449310879,3611.4156546395025,3703.5683795182267,True,True,True,,
grid,0.9275,0.24,0.5133653134375,3640.38993108394,3651.197343044221,0.32354313569341403,1.020007675225,3568.9828807228523,3640.38993108394,3735.86538956116,True,True,True,,
grid,0.9275,0.25,0.5133653134375,3669.582621769584,3681.2487293673535,0.32235945593171417,1.013341328359375,3621.2700687050137,3669.582621769584,3768.3139321677413,True,True,True,,
grid,0.9275,0.26,0.5133653134375,3698.996256756776,3711.546907624393,0.3211685927119616,1.00667498149375,3674.4692425633125,3698.996256756776,3800.9151928639444,True,True,True,,
grid,0.9275,0.27,0.5133653134375,3728.6334052224906,3742.093416954013,0.31997045960216547,1.000008634628125,3728.601210137615,3728.6334052224906,3833.670369085274,True,True,True,,
grid,0.9275,0.28,0.5133653134375,3758.4966762195386,3772.8897953085375,0.3187649688350311,0.9933422877625,3783.687377978782,3758.4966762195386,3866.580670329035,True,True,True,,
grid,0.9275,0.29,0.5133653134375,3788.588719453517,3803.937579236102,0.31755203128192455,0.9866759408968748,3839.7497723616757,3788.588719453517,3899.6473183088783,True,True,True,,
grid,0.9275,0.3,0.5133653134375,3818.912226077983,3835.238303653223,0.3163315564262294,0.98000959403125,3896.8110611743746,3818.912226077983,3932.8715471117434,True,True,True,,
grid,0.9275,0.31,0.5133653134375,3849.469929508385,3866.7935016181113,0.3151034523360729,0.9733432471656249,3954.8945767261853,3849.469929508385,3966.2546033572194,True,True,True,,
grid,0.9275,0.32,0.5133653134375,3880.2646062552403,3898.60470393346,0.3138676256364086,0.9666769002999999,4014.024339519268,3880.2646062552403,3999.7977463593447,True,True,True,,
grid,0.9275,0.33,0.5133653134375,3911.299076777084,3930.6734392825224,0.31262398148043574,0.9600105534343749,4074.2250830312933,3911.299076777084,4033.5022482909117,True,True,True,,
grid,0.9275,0.34,0.5133653134375,3942.576206353788,3963.0012336371014,0.3113724235203366,0.9533442065687499,4135.522279559236,3942.576206353788,4067.369394350323,True,True,True,,
grid,0.9275,0.35000000000000003,0.5133653134375,3974.0989059807607,3995.5896101570634,0.3101128538773142,0.9466778597031249,4197.942167177149,3974.0989059807607,4101.400482931029,True,True,True,,
grid,0.9275,0.36,0.5133653134375,4005.870133284644,4028.4400889277213,0.3088451731109094,0.9400115128375,4261.511777863874,4005.870133284644,4135.596825793607,True,True,True,,
grid,0.9275,0.37,0.5133653134375,4037.8928934611286,4061.5541867185175,0.3075692801875772,0.933345165971875,4326.25896685986,4037.8928934611286,4169.959748240543,True,True,True,,
grid,0.9275,0.38,0.5133653134375,4070.170240235453,4094.933416636695,0.30628507244850334,0.9266788191062499,4392.212443315574,4070.170240235453,4204.490589293715,True,True,True,,
grid,0.9275,0.39,0.5133653134375,4102.705276846313,4128.579287905224,0.3049924455766357,0.920012472240625,4459.401802297816,4102.705276846313,4239.190701874693,True,True,True,,
grid,0.9275,0.4,0.5133653134375,4135.501157053769,4162.4933058022625,0.30369129356291225,0.9133461253749999,4527.857558223967,4135.501157053769,4274.061452987866,True,True,True,,
grid,0.9275,0.41000000000000003,0.5133653134375,4168.561086171896,4196.676971163143,0.30238150867166014,0.906679778509375,4597.611179798462,4168.561086171896,4309.104223906451,True,True,True,,
grid,0.9275,0.42,0.5133653134375,4201.8883221268525,4231.131780199125,0.3010629814051423,0.90001343164375,4668.69512653015,4201.8883221268525,4344.320410361459,True,True,True,,
grid,0.9275,0.43,0.5133653134375,4235.486176541129,4265.859224243379,0.29973560046722825,0.8933470847781251,4741.142886913958,4235.486176541129,4379.71142273365,True,True,True,,
grid,0.9275,0.44,0.5133653134375,4269.358015844702,4300.860789398013,0.2983992527261616,0.8866807379125001,4814.98901836527,4269.358015844702,4415.278686248529,True,True,True,,
grid,0.9275,0.45,0.5133653134375,4303.507262413904,4336.137956205047,0.297053823176401,0.8800143910468751,4890.269189000879,4303.507262413904,4451.023641174485,True,True,True,,
grid,0.9275,0.46,0.5133653134375,4337.93739573881,4371.692199725723,0.29569919489950397,0.87334804418125,4967.020221366108,4337.93739573881,4486.947743024066,True,True,True,,
grid,0.9275,0.47000000000000003,0.5133653134375,4372.651953619968,4407.5249889194765,0.29433524902402813,0.8666816973156249,5045.280138213824,4372.651953619968,4523.052462758494,True,True,True,,
grid,0.9275,0.48,0.5133653134375,4407.654533395357,4443.63778648101,0.2929618646844201,0.8600153504500001,5125.088210447717,4407.654533395357,4559.3392869954705,True,True,True,,
grid,0.9275,0.49,0.5133653134375,4442.9487931984495,4480.0320485853945,0.2915789189788616,0.8533490035843749,5206.485007349226,4442.9487931984495,4595.80971822033,True,True,True,,
grid,0.9275,0.5,0.5133653134375,4478.538453248309,4516.709224259845,0.2901862869260427,0.84668265671875,5289.512449215061,4478.538453248309,4632.465275000602,True,True,True,,
grid,0.9275,0.51,0.5133653134375,4514.427297172669,4553.670755708516,0.28878384142082913,0.840016309853125,5374.213862540367,4514.427297172669,4669.307492204055,True,True,True,,
grid,0.9275,0.52,0.5133653134375,4550.6191733650185,4590.91807763484,0.2873714531887917,0.8333499629874999,5460.634037891326,4550.6191733650185,4706.337921220298,True,True,True,,
grid,0.9275,0.53,0.5133653134375,4587.117996376648,4628.452617012819,0.2859489907395629,0.826683616121875,5548.8192906201075,4587.117996376648,4743.5581301859565,True,True,True,,
grid,0.9275,0.54,0.5133653134375,4623.927748344802,4666.275792857257,0.2845163203189847,0.82001726925625,5638.8175245853945,4623.927748344802,4780.969704213569,True,True,True,,
grid,0.9275,0.55,0.5133653134375,4661.052480457935,4704.389015510948,0.2830733058600129,0.813350922390625,5730.678299052065,4661.052480457935,4818.574245624214,True,True,True,,
grid,0.9275,0.56,0.5133653134375,4698.496314459301,4742.7936870780095,0.2816198089323362,0.806684575525,5824.452898955535,4698.496314459301,4856.373374183958,True,True,True,,
grid,0.9275,0.5700000000000001,0.5133653134375,4736.263444189957,4781.4912006529585,0.2801556886906769,0.8000182286593749,5920.194408728309,4736.263444189957,4894.368727344219,True,True,True,,
grid,0.9275,0.58,0.5133653134375,4774.358137172482,4820.482940125551,0.2786808018217253,0.79335188179375,6017.95778989995,4774.358137172482,4932.561960486062,True,True,True,,
grid,0.9275,0.59,0.5133653134375,4812.784736236587,4859.770279806856,0.277195002489671,0.786685534928125,6117.7999626957735,4812.784736236587,4970.954747168607,True,True,True,,
grid,0.9275,0.6,0.5133653134375,4851.547661187977,4899.354583936878,0.2756981422802861,0.7800191880625,6219.779891875224,4851.547661187977,5009.548779381486,True,True,True,,
grid,0.9299999999999999,0.0,0.49693322000000034,2999.9999999999995,2999.9999999999995,0.35,1.18,2542.372881355932,2999.9999999999995,2999.999999999999,True,False,False,,
grid,0.9299999999999999,0.01,0.49693322000000034,3023.6038668864876,3023.621982669786,0.34896184919268103,1.1731693321999999,2577.2953519134685,3023.6038668864876,3027.594250579786,True,False,False,,
grid,0.9299999999999999,0.02,0.49693322000000034,3047.3626084368625,3047.434873517243,0.34791810417446295,1.1663386643999998,2612.759656737024,3047.3626084368625,3055.3045001213786,True,False,False,,
